travel_time,Date,Time
839,7/21/2010,19:10:00
874,7/21/2010,19:13:00
847,7/21/2010,19:16:00
841,7/21/2010,19:19:00
850,7/21/2010,19:22:00
837,7/21/2010,19:25:00
838,7/21/2010,19:28:00
880,7/21/2010,19:31:00
841,7/21/2010,19:34:00
847,7/21/2010,19:37:00
823,7/21/2010,19:40:00
801,7/21/2010,19:43:00
839,7/21/2010,19:46:00
859,7/21/2010,19:49:00
813,7/21/2010,19:52:00
827,7/21/2010,19:55:00
812,7/21/2010,19:58:00
829,7/21/2010,20:01:00
811,7/21/2010,20:04:00
854,7/21/2010,20:07:00
806,7/21/2010,20:10:00
835,7/21/2010,20:13:00
801,7/21/2010,20:16:00
818,7/21/2010,20:19:00
814,7/21/2010,20:22:00
826,7/21/2010,20:25:00
826,7/21/2010,20:28:00
825,7/21/2010,20:31:00
824,7/21/2010,20:34:00
781,7/21/2010,20:37:00
868,7/21/2010,20:40:00
791,7/21/2010,20:43:00
810,7/21/2010,20:46:00
794,7/21/2010,20:49:00
826,7/21/2010,20:52:00
834,7/21/2010,20:55:00
845,7/21/2010,20:58:00
835,7/21/2010,21:01:00
808,7/21/2010,21:04:00
810,7/21/2010,21:07:00
820,7/21/2010,21:10:00
802,7/21/2010,21:13:00
811,7/21/2010,21:16:00
843,7/21/2010,21:19:00
812,7/21/2010,21:22:00
845,7/21/2010,21:25:00
821,7/21/2010,21:28:00
851,7/21/2010,21:31:00
801,7/21/2010,21:34:00
797,7/21/2010,21:37:00
828,7/21/2010,21:40:00
818,7/21/2010,21:43:00
849,7/21/2010,21:46:00
810,7/21/2010,21:49:00
827,7/21/2010,21:52:00
835,7/21/2010,21:55:00
818,7/21/2010,21:58:00
799,7/21/2010,22:01:00
815,7/21/2010,22:04:00
813,7/21/2010,22:07:00
804,7/21/2010,22:10:00
824,7/21/2010,22:13:00
807,7/21/2010,22:16:00
816,7/21/2010,22:19:00
807,7/21/2010,22:22:00
810,7/21/2010,22:25:00
808,7/21/2010,22:28:00
796,7/21/2010,22:31:00
815,7/21/2010,22:34:00
807,7/21/2010,22:37:00
797,7/21/2010,22:40:00
812,7/21/2010,22:43:00
799,7/21/2010,22:46:00
793,7/21/2010,22:49:00
780,7/21/2010,22:52:00
801,7/21/2010,22:55:00
791,7/21/2010,22:58:00
792,7/21/2010,23:01:00
788,7/21/2010,23:04:00
782,7/21/2010,23:07:00
785,7/21/2010,23:10:00
778,7/21/2010,23:13:00
780,7/21/2010,23:16:00
807,7/21/2010,23:19:00
782,7/21/2010,23:22:00
786,7/21/2010,23:25:00
772,7/21/2010,23:28:00
794,7/21/2010,23:31:00
788,7/21/2010,23:34:00
807,7/21/2010,23:37:00
788,7/21/2010,23:40:00
797,7/21/2010,23:43:00
778,7/21/2010,23:46:00
759,7/21/2010,23:49:00
778,7/21/2010,23:52:00
784,7/21/2010,23:55:00
773,7/21/2010,23:58:00
782,7/22/2010,0:01:00
752,7/22/2010,0:04:00
765,7/22/2010,0:07:00
789,7/22/2010,0:10:00
780,7/22/2010,0:13:00
779,7/22/2010,0:16:00
757,7/22/2010,0:19:00
777,7/22/2010,0:22:00
777,7/22/2010,0:25:00
760,7/22/2010,0:28:00
780,7/22/2010,0:31:00
751,7/22/2010,0:34:00
793,7/22/2010,0:37:00
795,7/22/2010,0:40:00
784,7/22/2010,0:43:00
744,7/22/2010,0:46:00
776,7/22/2010,0:49:00
785,7/22/2010,0:52:00
777,7/22/2010,0:55:00
761,7/22/2010,0:58:00
788,7/22/2010,1:01:00
767,7/22/2010,1:04:00
794,7/22/2010,1:07:00
781,7/22/2010,1:10:00
786,7/22/2010,1:13:00
767,7/22/2010,1:16:00
837,7/22/2010,1:19:00
796,7/22/2010,1:22:00
782,7/22/2010,1:25:00
753,7/22/2010,1:28:00
793,7/22/2010,1:31:00
776,7/22/2010,1:34:00
738,7/22/2010,1:37:00
795,7/22/2010,1:40:00
782,7/22/2010,1:43:00
801,7/22/2010,1:46:00
801,7/22/2010,1:49:00
825,7/22/2010,1:52:00
768,7/22/2010,1:55:00
796,7/22/2010,1:58:00
778,7/22/2010,2:01:00
794,7/22/2010,2:04:00
796,7/22/2010,2:07:00
757,7/22/2010,2:10:00
777,7/22/2010,2:13:00
805,7/22/2010,2:16:00
767,7/22/2010,2:19:00
759,7/22/2010,2:22:00
757,7/22/2010,2:25:00
749,7/22/2010,2:28:00
798,7/22/2010,2:31:00
754,7/22/2010,2:34:00
781,7/22/2010,2:37:00
755,7/22/2010,2:40:00
735,7/22/2010,2:43:00
753,7/22/2010,2:46:00
739,7/22/2010,2:49:00
782,7/22/2010,2:52:00
774,7/22/2010,2:55:00
798,7/22/2010,2:58:00
753,7/22/2010,3:01:00
752,7/22/2010,3:04:00
780,7/22/2010,3:07:00
746,7/22/2010,3:10:00
739,7/22/2010,3:13:00
749,7/22/2010,3:16:00
787,7/22/2010,3:19:00
785,7/22/2010,3:22:00
806,7/22/2010,3:25:00
805,7/22/2010,3:28:00
725,7/22/2010,3:31:00
773,7/22/2010,3:34:00
739,7/22/2010,3:37:00
733,7/22/2010,3:40:00
763,7/22/2010,3:43:00
723,7/22/2010,3:46:00
790,7/22/2010,3:49:00
799,7/22/2010,3:52:00
780,7/22/2010,3:55:00
749,7/22/2010,3:58:00
757,7/22/2010,4:01:00
773,7/22/2010,4:04:00
741,7/22/2010,4:07:00
782,7/22/2010,4:10:00
744,7/22/2010,4:13:00
762,7/22/2010,4:16:00
759,7/22/2010,4:19:00
777,7/22/2010,4:22:00
753,7/22/2010,4:25:00
778,7/22/2010,4:28:00
740,7/22/2010,4:31:00
769,7/22/2010,4:34:00
765,7/22/2010,4:37:00
750,7/22/2010,4:40:00
746,7/22/2010,4:43:00
786,7/22/2010,4:46:00
775,7/22/2010,4:49:00
744,7/22/2010,4:52:00
765,7/22/2010,4:55:00
736,7/22/2010,4:58:00
753,7/22/2010,5:01:00
745,7/22/2010,5:04:00
775,7/22/2010,5:07:00
758,7/22/2010,5:10:00
801,7/22/2010,5:13:00
743,7/22/2010,5:16:00
741,7/22/2010,5:19:00
752,7/22/2010,5:22:00
786,7/22/2010,5:25:00
769,7/22/2010,5:28:00
764,7/22/2010,5:31:00
777,7/22/2010,5:34:00
771,7/22/2010,5:37:00
782,7/22/2010,5:40:00
746,7/22/2010,5:43:00
774,7/22/2010,5:46:00
765,7/22/2010,5:49:00
787,7/22/2010,5:52:00
841,7/22/2010,5:55:00
779,7/22/2010,5:58:00
759,7/22/2010,6:01:00
775,7/22/2010,6:04:00
763,7/22/2010,6:07:00
802,7/22/2010,6:10:00
814,7/22/2010,6:13:00
786,7/22/2010,6:16:00
795,7/22/2010,6:19:00
812,7/22/2010,6:22:00
825,7/22/2010,6:25:00
806,7/22/2010,6:28:00
815,7/22/2010,6:31:00
819,7/22/2010,6:34:00
831,7/22/2010,6:37:00
826,7/22/2010,6:40:00
890,7/22/2010,6:43:00
839,7/22/2010,6:46:00
816,7/22/2010,6:49:00
821,7/22/2010,6:52:00
845,7/22/2010,6:55:00
820,7/22/2010,6:58:00
841,7/22/2010,7:01:00
801,7/22/2010,7:04:00
828,7/22/2010,7:07:00
863,7/22/2010,7:10:00
835,7/22/2010,7:13:00
869,7/22/2010,7:16:00
832,7/22/2010,7:19:00
858,7/22/2010,7:22:00
882,7/22/2010,7:25:00
915,7/22/2010,7:28:00
880,7/22/2010,7:31:00
854,7/22/2010,7:34:00
917,7/22/2010,7:37:00
912,7/22/2010,7:40:00
888,7/22/2010,7:43:00
927,7/22/2010,7:46:00
915,7/22/2010,7:49:00
963,7/22/2010,7:52:00
910,7/22/2010,7:55:00
919,7/22/2010,7:58:00
899,7/22/2010,8:01:00
896,7/22/2010,8:04:00
895,7/22/2010,8:07:00
966,7/22/2010,8:10:00
937,7/22/2010,8:13:00
899,7/22/2010,8:16:00
945,7/22/2010,8:19:00
1001,7/22/2010,8:22:00
940,7/22/2010,8:25:00
938,7/22/2010,8:28:00
899,7/22/2010,8:31:00
895,7/22/2010,8:34:00
903,7/22/2010,8:37:00
932,7/22/2010,8:40:00
943,7/22/2010,8:43:00
904,7/22/2010,8:46:00
870,7/22/2010,8:49:00
893,7/22/2010,8:52:00
903,7/22/2010,8:55:00
888,7/22/2010,8:58:00
957,7/22/2010,9:01:00
1000,7/22/2010,9:04:00
898,7/22/2010,9:07:00
887,7/22/2010,9:10:00
862,7/22/2010,9:13:00
862,7/22/2010,9:16:00
840,7/22/2010,9:19:00
842,7/22/2010,9:22:00
834,7/22/2010,9:25:00
831,7/22/2010,9:28:00
861,7/22/2010,9:31:00
872,7/22/2010,9:34:00
840,7/22/2010,9:37:00
823,7/22/2010,9:40:00
852,7/22/2010,9:43:00
901,7/22/2010,9:46:00
837,7/22/2010,9:49:00
812,7/22/2010,9:52:00
875,7/22/2010,9:55:00
848,7/22/2010,9:58:00
848,7/22/2010,10:01:00
822,7/22/2010,10:04:00
868,7/22/2010,10:07:00
817,7/22/2010,10:10:00
820,7/22/2010,10:13:00
866,7/22/2010,10:16:00
815,7/22/2010,10:19:00
813,7/22/2010,10:22:00
838,7/22/2010,10:25:00
839,7/22/2010,10:28:00
823,7/22/2010,10:31:00
864,7/22/2010,10:34:00
845,7/22/2010,10:37:00
819,7/22/2010,10:40:00
842,7/22/2010,10:43:00
829,7/22/2010,10:46:00
854,7/22/2010,10:49:00
828,7/22/2010,10:52:00
828,7/22/2010,10:55:00
820,7/22/2010,10:58:00
818,7/22/2010,11:01:00
839,7/22/2010,11:04:00
838,7/22/2010,11:07:00
847,7/22/2010,11:10:00
901,7/22/2010,11:13:00
823,7/22/2010,11:16:00
798,7/22/2010,11:19:00
853,7/22/2010,11:22:00
827,7/22/2010,11:25:00
830,7/22/2010,11:28:00
833,7/22/2010,11:31:00
861,7/22/2010,11:34:00
873,7/22/2010,11:37:00
854,7/22/2010,11:40:00
835,7/22/2010,11:43:00
830,7/22/2010,11:46:00
847,7/22/2010,11:49:00
855,7/22/2010,11:52:00
861,7/22/2010,11:55:00
881,7/22/2010,11:58:00
855,7/22/2010,12:01:00
857,7/22/2010,12:04:00
795,7/22/2010,12:07:00
823,7/22/2010,12:10:00
837,7/22/2010,12:13:00
862,7/22/2010,12:16:00
917,7/22/2010,12:19:00
836,7/22/2010,12:22:00
897,7/22/2010,12:25:00
914,7/22/2010,12:28:00
862,7/22/2010,12:31:00
866,7/22/2010,12:34:00
841,7/22/2010,12:37:00
813,7/22/2010,12:40:00
833,7/22/2010,12:43:00
840,7/22/2010,12:46:00
834,7/22/2010,12:49:00
849,7/22/2010,12:52:00
782,7/22/2010,12:55:00
832,7/22/2010,12:58:00
838,7/22/2010,13:01:00
831,7/22/2010,13:04:00
813,7/22/2010,13:07:00
883,7/22/2010,13:10:00
853,7/22/2010,13:13:00
851,7/22/2010,13:16:00
853,7/22/2010,13:19:00
879,7/22/2010,13:22:00
809,7/22/2010,13:25:00
843,7/22/2010,13:28:00
829,7/22/2010,13:31:00
841,7/22/2010,13:34:00
824,7/22/2010,13:37:00
830,7/22/2010,13:40:00
872,7/22/2010,13:43:00
853,7/22/2010,13:46:00
820,7/22/2010,13:49:00
836,7/22/2010,13:52:00
850,7/22/2010,13:55:00
820,7/22/2010,13:58:00
805,7/22/2010,14:01:00
802,7/22/2010,14:04:00
786,7/22/2010,14:07:00
840,7/22/2010,14:10:00
845,7/22/2010,14:13:00
866,7/22/2010,14:16:00
832,7/22/2010,14:19:00
850,7/22/2010,14:22:00
841,7/22/2010,14:25:00
822,7/22/2010,14:28:00
832,7/22/2010,14:31:00
830,7/22/2010,14:34:00
846,7/22/2010,14:37:00
859,7/22/2010,14:40:00
848,7/22/2010,14:43:00
832,7/22/2010,14:46:00
795,7/22/2010,14:49:00
829,7/22/2010,14:52:00
852,7/22/2010,14:55:00
827,7/22/2010,14:58:00
854,7/22/2010,15:01:00
845,7/22/2010,15:04:00
810,7/22/2010,15:07:00
809,7/22/2010,15:10:00
794,7/22/2010,15:13:00
832,7/22/2010,15:16:00
820,7/22/2010,15:19:00
823,7/22/2010,15:22:00
818,7/22/2010,15:25:00
817,7/22/2010,15:28:00
901,7/22/2010,15:31:00
942,7/22/2010,15:34:00
866,7/22/2010,15:37:00
860,7/22/2010,15:40:00
876,7/22/2010,15:43:00
907,7/22/2010,15:46:00
899,7/22/2010,15:49:00
913,7/22/2010,15:52:00
901,7/22/2010,15:55:00
1081,7/22/2010,15:58:00
1682,7/22/2010,16:01:00
1863,7/22/2010,16:04:00
1672,7/22/2010,16:07:00
1579,7/22/2010,16:10:00
2110,7/22/2010,16:13:00
3071,7/22/2010,16:16:00
2700,7/22/2010,16:19:00
2214,7/22/2010,16:22:00
2294,7/22/2010,16:25:00
2531,7/22/2010,16:28:00
2612,7/22/2010,16:31:00
2536,7/22/2010,16:34:00
2557,7/22/2010,16:37:00
2103,7/22/2010,16:40:00
2709,7/22/2010,16:43:00
3910,7/22/2010,16:46:00
3364,7/22/2010,16:49:00
4063,7/22/2010,16:52:00
4482,7/22/2010,16:55:00
4639,7/22/2010,16:58:00
2300,7/22/2010,17:01:00
1489,7/22/2010,17:04:00
1362,7/22/2010,17:07:00
1479,7/22/2010,17:10:00
1416,7/22/2010,17:13:00
1471,7/22/2010,17:16:00
2074,7/22/2010,17:19:00
2976,7/22/2010,17:22:00
2967,7/22/2010,17:25:00
3232,7/22/2010,17:28:00
2601,7/22/2010,17:31:00
2152,7/22/2010,17:34:00
2271,7/22/2010,17:37:00
2320,7/22/2010,17:40:00
1953,7/22/2010,17:43:00
1777,7/22/2010,17:46:00
2069,7/22/2010,17:49:00
2199,7/22/2010,17:52:00
1847,7/22/2010,17:55:00
1866,7/22/2010,17:58:00
1404,7/22/2010,18:01:00
1568,7/22/2010,18:04:00
1286,7/22/2010,18:07:00
1056,7/22/2010,18:10:00
1107,7/22/2010,18:13:00
1002,7/22/2010,18:16:00
897,7/22/2010,18:19:00
831,7/22/2010,18:22:00
842,7/22/2010,18:25:00
850,7/22/2010,18:28:00
878,7/22/2010,18:31:00
834,7/22/2010,18:34:00
833,7/22/2010,18:37:00
842,7/22/2010,18:40:00
850,7/22/2010,18:43:00
877,7/22/2010,18:46:00
862,7/22/2010,18:49:00
823,7/22/2010,18:52:00
830,7/22/2010,18:55:00
807,7/22/2010,18:58:00
834,7/22/2010,19:01:00
823,7/22/2010,19:04:00
827,7/22/2010,19:07:00
829,7/22/2010,19:10:00
840,7/22/2010,19:13:00
877,7/22/2010,19:16:00
840,7/22/2010,19:19:00
808,7/22/2010,19:22:00
824,7/22/2010,19:25:00
840,7/22/2010,19:28:00
833,7/22/2010,19:31:00
829,7/22/2010,19:34:00
856,7/22/2010,19:37:00
812,7/22/2010,19:40:00
824,7/22/2010,19:43:00
807,7/22/2010,19:46:00
817,7/22/2010,19:49:00
807,7/22/2010,19:52:00
785,7/22/2010,19:55:00
804,7/22/2010,19:58:00
806,7/22/2010,20:01:00
801,7/22/2010,20:04:00
816,7/22/2010,20:07:00
787,7/22/2010,20:10:00
826,7/22/2010,20:13:00
808,7/22/2010,20:16:00
800,7/22/2010,20:19:00
813,7/22/2010,20:22:00
862,7/22/2010,20:25:00
838,7/22/2010,20:28:00
843,7/22/2010,20:31:00
840,7/22/2010,20:34:00
860,7/22/2010,20:37:00
829,7/22/2010,20:40:00
840,7/22/2010,20:43:00
789,7/22/2010,20:46:00
820,7/22/2010,20:49:00
842,7/22/2010,20:52:00
790,7/22/2010,20:55:00
798,7/22/2010,20:58:00
892,7/22/2010,21:01:00
871,7/22/2010,21:04:00
855,7/22/2010,21:07:00
832,7/22/2010,21:10:00
825,7/22/2010,21:13:00
816,7/22/2010,21:16:00
822,7/22/2010,21:19:00
844,7/22/2010,21:22:00
839,7/22/2010,21:25:00
831,7/22/2010,21:28:00
810,7/22/2010,21:31:00
831,7/22/2010,21:34:00
824,7/22/2010,21:37:00
832,7/22/2010,21:40:00
868,7/22/2010,21:43:00
863,7/22/2010,21:46:00
811,7/22/2010,21:49:00
805,7/22/2010,21:52:00
799,7/22/2010,21:55:00
801,7/22/2010,21:58:00
801,7/22/2010,22:01:00
826,7/22/2010,22:04:00
813,7/22/2010,22:07:00
815,7/22/2010,22:10:00
816,7/22/2010,22:13:00
824,7/22/2010,22:16:00
801,7/22/2010,22:19:00
814,7/22/2010,22:22:00
834,7/22/2010,22:25:00
812,7/22/2010,22:28:00
794,7/22/2010,22:31:00
795,7/22/2010,22:34:00
776,7/22/2010,22:37:00
804,7/22/2010,22:40:00
802,7/22/2010,22:43:00
817,7/22/2010,22:46:00
836,7/22/2010,22:49:00
784,7/22/2010,22:52:00
787,7/22/2010,22:55:00
806,7/22/2010,22:58:00
785,7/22/2010,23:01:00
796,7/22/2010,23:04:00
802,7/22/2010,23:07:00
819,7/22/2010,23:10:00
802,7/22/2010,23:13:00
790,7/22/2010,23:16:00
769,7/22/2010,23:19:00
784,7/22/2010,23:22:00
785,7/22/2010,23:25:00
768,7/22/2010,23:28:00
795,7/22/2010,23:31:00
776,7/22/2010,23:34:00
776,7/22/2010,23:37:00
794,7/22/2010,23:40:00
758,7/22/2010,23:43:00
800,7/22/2010,23:46:00
814,7/22/2010,23:49:00
792,7/22/2010,23:52:00
780,7/22/2010,23:55:00
781,7/22/2010,23:58:00
777,7/23/2010,0:01:00
770,7/23/2010,0:04:00
784,7/23/2010,0:07:00
786,7/23/2010,0:10:00
779,7/23/2010,0:13:00
765,7/23/2010,0:16:00
792,7/23/2010,0:19:00
784,7/23/2010,0:22:00
781,7/23/2010,0:25:00
772,7/23/2010,0:28:00
783,7/23/2010,0:31:00
792,7/23/2010,0:34:00
780,7/23/2010,0:37:00
783,7/23/2010,0:40:00
769,7/23/2010,0:43:00
773,7/23/2010,0:46:00
790,7/23/2010,0:49:00
783,7/23/2010,0:52:00
751,7/23/2010,0:55:00
784,7/23/2010,0:58:00
791,7/23/2010,1:01:00
793,7/23/2010,1:04:00
790,7/23/2010,1:07:00
752,7/23/2010,1:10:00
771,7/23/2010,1:13:00
759,7/23/2010,1:16:00
804,7/23/2010,1:19:00
776,7/23/2010,1:22:00
803,7/23/2010,1:25:00
789,7/23/2010,1:28:00
764,7/23/2010,1:31:00
792,7/23/2010,1:34:00
802,7/23/2010,1:37:00
779,7/23/2010,1:40:00
792,7/23/2010,1:43:00
775,7/23/2010,1:46:00
782,7/23/2010,1:49:00
753,7/23/2010,1:52:00
809,7/23/2010,1:55:00
808,7/23/2010,1:58:00
756,7/23/2010,2:01:00
784,7/23/2010,2:04:00
797,7/23/2010,2:07:00
751,7/23/2010,2:10:00
777,7/23/2010,2:13:00
792,7/23/2010,2:16:00
754,7/23/2010,2:19:00
800,7/23/2010,2:22:00
765,7/23/2010,2:25:00
783,7/23/2010,2:28:00
781,7/23/2010,2:31:00
780,7/23/2010,2:34:00
762,7/23/2010,2:37:00
773,7/23/2010,2:40:00
781,7/23/2010,2:43:00
808,7/23/2010,2:46:00
824,7/23/2010,2:49:00
791,7/23/2010,2:52:00
759,7/23/2010,2:55:00
793,7/23/2010,2:58:00
754,7/23/2010,3:01:00
797,7/23/2010,3:04:00
789,7/23/2010,3:07:00
755,7/23/2010,3:10:00
762,7/23/2010,3:13:00
814,7/23/2010,3:16:00
805,7/23/2010,3:19:00
807,7/23/2010,3:22:00
741,7/23/2010,3:25:00
776,7/23/2010,3:28:00
783,7/23/2010,3:31:00
755,7/23/2010,3:34:00
777,7/23/2010,3:37:00
793,7/23/2010,3:40:00
756,7/23/2010,3:43:00
742,7/23/2010,3:46:00
766,7/23/2010,3:49:00
770,7/23/2010,3:52:00
784,7/23/2010,3:55:00
794,7/23/2010,3:58:00
754,7/23/2010,4:01:00
757,7/23/2010,4:04:00
747,7/23/2010,4:07:00
729,7/23/2010,4:10:00
775,7/23/2010,4:13:00
756,7/23/2010,4:16:00
759,7/23/2010,4:19:00
799,7/23/2010,4:22:00
766,7/23/2010,4:25:00
740,7/23/2010,4:28:00
768,7/23/2010,4:31:00
733,7/23/2010,4:34:00
742,7/23/2010,4:37:00
791,7/23/2010,4:40:00
726,7/23/2010,4:43:00
750,7/23/2010,4:46:00
772,7/23/2010,4:49:00
783,7/23/2010,4:52:00
749,7/23/2010,4:55:00
772,7/23/2010,4:58:00
739,7/23/2010,5:01:00
746,7/23/2010,5:04:00
750,7/23/2010,5:07:00
776,7/23/2010,5:10:00
750,7/23/2010,5:13:00
758,7/23/2010,5:16:00
750,7/23/2010,5:19:00
746,7/23/2010,5:22:00
779,7/23/2010,5:25:00
736,7/23/2010,5:28:00
763,7/23/2010,5:31:00
743,7/23/2010,5:34:00
740,7/23/2010,5:37:00
764,7/23/2010,5:40:00
756,7/23/2010,5:43:00
762,7/23/2010,5:46:00
769,7/23/2010,5:49:00
775,7/23/2010,5:52:00
813,7/23/2010,5:55:00
776,7/23/2010,5:58:00
775,7/23/2010,6:01:00
777,7/23/2010,6:04:00
768,7/23/2010,6:07:00
782,7/23/2010,6:10:00
771,7/23/2010,6:13:00
783,7/23/2010,6:16:00
799,7/23/2010,6:19:00
804,7/23/2010,6:22:00
793,7/23/2010,6:25:00
857,7/23/2010,6:28:00
795,7/23/2010,6:31:00
816,7/23/2010,6:34:00
803,7/23/2010,6:37:00
796,7/23/2010,6:40:00
845,7/23/2010,6:43:00
853,7/23/2010,6:46:00
828,7/23/2010,6:49:00
807,7/23/2010,6:52:00
813,7/23/2010,6:55:00
803,7/23/2010,6:58:00
828,7/23/2010,7:01:00
816,7/23/2010,7:04:00
821,7/23/2010,7:07:00
799,7/23/2010,7:10:00
882,7/23/2010,7:13:00
804,7/23/2010,7:16:00
856,7/23/2010,7:19:00
878,7/23/2010,7:22:00
911,7/23/2010,7:25:00
877,7/23/2010,7:28:00
859,7/23/2010,7:31:00
866,7/23/2010,7:34:00
866,7/23/2010,7:37:00
872,7/23/2010,7:40:00
895,7/23/2010,7:43:00
904,7/23/2010,7:46:00
922,7/23/2010,7:49:00
899,7/23/2010,7:52:00
869,7/23/2010,7:55:00
897,7/23/2010,7:58:00
898,7/23/2010,8:01:00
922,7/23/2010,8:04:00
890,7/23/2010,8:07:00
937,7/23/2010,8:10:00
862,7/23/2010,8:13:00
922,7/23/2010,8:16:00
906,7/23/2010,8:19:00
918,7/23/2010,8:22:00
922,7/23/2010,8:25:00
831,7/23/2010,8:28:00
874,7/23/2010,8:31:00
903,7/23/2010,8:34:00
888,7/23/2010,8:37:00
879,7/23/2010,8:40:00
890,7/23/2010,8:43:00
893,7/23/2010,8:46:00
863,7/23/2010,8:49:00
880,7/23/2010,8:52:00
905,7/23/2010,8:55:00
885,7/23/2010,8:58:00
884,7/23/2010,9:01:00
890,7/23/2010,9:04:00
878,7/23/2010,9:07:00
914,7/23/2010,9:10:00
881,7/23/2010,9:13:00
875,7/23/2010,9:16:00
848,7/23/2010,9:19:00
880,7/23/2010,9:22:00
837,7/23/2010,9:25:00
869,7/23/2010,9:28:00
856,7/23/2010,9:31:00
883,7/23/2010,9:34:00
865,7/23/2010,9:37:00
850,7/23/2010,9:40:00
833,7/23/2010,9:43:00
872,7/23/2010,9:46:00
919,7/23/2010,9:49:00
883,7/23/2010,9:52:00
882,7/23/2010,9:55:00
813,7/23/2010,9:58:00
842,7/23/2010,10:01:00
846,7/23/2010,10:04:00
818,7/23/2010,10:07:00
855,7/23/2010,10:10:00
810,7/23/2010,10:13:00
832,7/23/2010,10:16:00
839,7/23/2010,10:19:00
833,7/23/2010,10:22:00
838,7/23/2010,10:25:00
840,7/23/2010,10:28:00
822,7/23/2010,10:31:00
813,7/23/2010,10:34:00
803,7/23/2010,10:37:00
855,7/23/2010,10:40:00
836,7/23/2010,10:43:00
811,7/23/2010,10:46:00
812,7/23/2010,10:49:00
891,7/23/2010,10:52:00
820,7/23/2010,10:55:00
828,7/23/2010,10:58:00
856,7/23/2010,11:01:00
875,7/23/2010,11:04:00
829,7/23/2010,11:07:00
816,7/23/2010,11:10:00
820,7/23/2010,11:13:00
828,7/23/2010,11:16:00
831,7/23/2010,11:19:00
898,7/23/2010,11:22:00
805,7/23/2010,11:25:00
837,7/23/2010,11:28:00
859,7/23/2010,11:31:00
888,7/23/2010,11:34:00
872,7/23/2010,11:37:00
827,7/23/2010,11:40:00
848,7/23/2010,11:43:00
824,7/23/2010,11:46:00
840,7/23/2010,11:49:00
830,7/23/2010,11:52:00
848,7/23/2010,11:55:00
833,7/23/2010,11:58:00
833,7/23/2010,12:01:00
845,7/23/2010,12:04:00
806,7/23/2010,12:07:00
834,7/23/2010,12:10:00
820,7/23/2010,12:13:00
799,7/23/2010,12:16:00
790,7/23/2010,12:19:00
830,7/23/2010,12:22:00
811,7/23/2010,12:25:00
799,7/23/2010,12:28:00
804,7/23/2010,12:31:00
811,7/23/2010,12:34:00
827,7/23/2010,12:37:00
843,7/23/2010,12:40:00
827,7/23/2010,12:43:00
823,7/23/2010,12:46:00
807,7/23/2010,12:49:00
809,7/23/2010,12:52:00
815,7/23/2010,12:55:00
841,7/23/2010,12:58:00
900,7/23/2010,13:01:00
833,7/23/2010,13:04:00
820,7/23/2010,13:07:00
829,7/23/2010,13:10:00
824,7/23/2010,13:13:00
864,7/23/2010,13:16:00
844,7/23/2010,13:19:00
855,7/23/2010,13:22:00
840,7/23/2010,13:25:00
846,7/23/2010,13:28:00
822,7/23/2010,13:31:00
828,7/23/2010,13:34:00
822,7/23/2010,13:37:00
811,7/23/2010,13:40:00
831,7/23/2010,13:43:00
844,7/23/2010,13:46:00
839,7/23/2010,13:49:00
868,7/23/2010,13:52:00
830,7/23/2010,13:55:00
864,7/23/2010,13:58:00
815,7/23/2010,14:01:00
827,7/23/2010,14:04:00
809,7/23/2010,14:07:00
817,7/23/2010,14:10:00
852,7/23/2010,14:13:00
840,7/23/2010,14:16:00
863,7/23/2010,14:19:00
888,7/23/2010,14:22:00
810,7/23/2010,14:25:00
851,7/23/2010,14:28:00
837,7/23/2010,14:31:00
836,7/23/2010,14:34:00
816,7/23/2010,14:37:00
842,7/23/2010,14:40:00
849,7/23/2010,14:43:00
842,7/23/2010,14:46:00
810,7/23/2010,14:49:00
832,7/23/2010,14:52:00
812,7/23/2010,14:55:00
829,7/23/2010,14:58:00
813,7/23/2010,15:01:00
802,7/23/2010,15:04:00
856,7/23/2010,15:07:00
852,7/23/2010,15:10:00
826,7/23/2010,15:13:00
822,7/23/2010,15:16:00
831,7/23/2010,15:19:00
882,7/23/2010,15:22:00
829,7/23/2010,15:25:00
831,7/23/2010,15:28:00
886,7/23/2010,15:31:00
866,7/23/2010,15:34:00
851,7/23/2010,15:37:00
856,7/23/2010,15:40:00
852,7/23/2010,15:43:00
835,7/23/2010,15:46:00
884,7/23/2010,15:49:00
870,7/23/2010,15:52:00
903,7/23/2010,15:55:00
910,7/23/2010,15:58:00
912,7/23/2010,16:01:00
898,7/23/2010,16:04:00
882,7/23/2010,16:07:00
928,7/23/2010,16:10:00
930,7/23/2010,16:13:00
900,7/23/2010,16:16:00
881,7/23/2010,16:19:00
929,7/23/2010,16:22:00
955,7/23/2010,16:25:00
1163,7/23/2010,16:28:00
1529,7/23/2010,16:31:00
1271,7/23/2010,16:34:00
1864,7/23/2010,16:37:00
2259,7/23/2010,16:40:00
2389,7/23/2010,16:43:00
2148,7/23/2010,16:46:00
2037,7/23/2010,16:49:00
2356,7/23/2010,16:52:00
2724,7/23/2010,16:55:00
3376,7/23/2010,16:58:00
3028,7/23/2010,17:01:00
2674,7/23/2010,17:04:00
2298,7/23/2010,17:07:00
2262,7/23/2010,17:10:00
2852,7/23/2010,17:13:00
3138,7/23/2010,17:16:00
3076,7/23/2010,17:19:00
3052,7/23/2010,17:22:00
3253,7/23/2010,17:25:00
3672,7/23/2010,17:28:00
